energy_consumption_llm_total,response_token_length,response_duration,total_duration,model_size,adj_count,polysyllabcount,long_word_count
5.630406369442693e-05,318.0,36320865000.0,37757987348.0,2000000000.0,2.0,0.0,3.0
6.72381865009235e-06,17.0,1776178000.0,3119907991.0,2000000000.0,2.0,1.0,4.0
5.117683790257109e-05,273.0,31024978000.0,33266429742.0,2000000000.0,3.0,2.0,3.0
1.4901596427485132e-05,56.0,6161102000.0,8942008838.0,2000000000.0,1.0,4.0,4.0
6.58192827001578e-05,372.0,42912835000.0,44086721832.0,2000000000.0,1.0,2.0,4.0
8.479185701589949e-06,26.0,2868157000.0,4206981444.0,2000000000.0,4.0,3.0,5.0
1.2685543940584369e-05,51.0,5531172000.0,7087565061.0,2000000000.0,0.0,2.0,4.0
1.0643698193344404e-05,42.0,4471959000.0,5703494175.0,2000000000.0,0.0,1.0,3.0
7.433494846433903e-05,438.0,50229513000.0,51236677952.0,2000000000.0,0.0,2.0,2.0
8.014777525091496e-06,20.0,2151806000.0,4166755209.0,2000000000.0,3.0,3.0,4.0
8.10212272191699e-05,473.0,54631797000.0,56171490010.0,2000000000.0,0.0,4.0,7.0
2.5884820744264416e-05,138.0,15316594000.0,16440031162.0,2000000000.0,1.0,0.0,2.0
7.95048188362278e-06,25.0,2644674000.0,4098620430.0,2000000000.0,2.0,3.0,6.0
3.92465153086349e-05,227.0,25915332000.0,27052594437.0,2000000000.0,0.0,0.0,1.0
5.474412152666925e-05,314.0,36066148000.0,37247141595.0,2000000000.0,0.0,1.0,3.0
1.634638207786613e-05,74.0,8286220000.0,9992240909.0,2000000000.0,0.0,3.0,4.0
1.194877890295287e-05,53.0,5740760000.0,6921989018.0,2000000000.0,0.0,0.0,3.0
6.945396663698918e-06,20.0,2198738000.0,3433106371.0,2000000000.0,1.0,1.0,0.0
5.693390027130317e-05,331.0,37767582000.0,38771068188.0,2000000000.0,0.0,3.0,3.0
1.1047638513755296e-05,46.0,5072254000.0,6015384977.0,2000000000.0,0.0,1.0,2.0
5.159725393007694e-05,299.0,33788519000.0,35020694617.0,2000000000.0,0.0,2.0,2.0
6.940700321700515e-05,401.0,45891317000.0,47651363331.0,2000000000.0,1.0,3.0,4.0
8.61684212630084e-05,498.0,57881584000.0,58931252578.0,2000000000.0,1.0,3.0,4.0
7.101462642289554e-06,25.0,2657537000.0,3605409080.0,2000000000.0,0.0,2.0,2.0
4.273960315090938e-05,247.0,27659434000.0,28673916356.0,2000000000.0,1.0,0.0,2.0
8.787057285451484e-06,38.0,3974575000.0,4811547276.0,2000000000.0,1.0,1.0,2.0
7.699639489585418e-05,445.0,51493169000.0,52339239563.0,2000000000.0,0.0,1.0,1.0
8.406967236085953e-05,489.0,56947038000.0,57893791517.0,2000000000.0,0.0,1.0,2.0
6.7304665261312e-06,18.0,1859185000.0,3216018942.0,2000000000.0,1.0,1.0,4.0
3.2955373849861725e-05,186.0,20921770000.0,21760076001.0,2000000000.0,0.0,1.0,1.0
3.4681120044979906e-05,192.0,21458658000.0,22581517277.0,2000000000.0,2.0,2.0,2.0
2.2247191102274344e-05,121.0,13425372000.0,14326496588.0,2000000000.0,1.0,2.0,2.0
2.3902366142133084e-05,129.0,14402156000.0,15350534170.0,2000000000.0,0.0,1.0,3.0
2.3582947174441458e-05,127.0,14120125000.0,15067724059.0,2000000000.0,1.0,2.0,2.0
8.309222588085425e-05,484.0,56416838000.0,57413705797.0,2000000000.0,0.0,1.0,2.0
8.013309610172219e-05,468.0,54194271000.0,55981365467.0,2000000000.0,0.0,4.0,10.0
3.081107159410708e-05,128.0,14548977000.0,20725309567.0,2000000000.0,10.0,12.0,22.0
1.1737459350286854e-05,40.0,4459353000.0,7006472254.0,2000000000.0,0.0,1.0,4.0
6.975341132769827e-05,407.0,47317644000.0,48606862239.0,2000000000.0,3.0,1.0,4.0
8.535947406508238e-06,29.0,3256429000.0,4581652905.0,2000000000.0,1.0,0.0,5.0
9.140144374304348e-06,28.0,3041682000.0,4821755638.0,2000000000.0,1.0,3.0,6.0
8.477084736658816e-05,506.0,58521835000.0,59421674204.0,2000000000.0,0.0,0.0,3.0
7.4487348828050816e-06,23.0,2399384000.0,3794475769.0,2000000000.0,2.0,3.0,4.0
1.6837113905458157e-05,59.0,6439565000.0,10066249032.0,2000000000.0,4.0,9.0,17.0
8.066246622122663e-05,475.0,54669985000.0,55796856895.0,2000000000.0,1.0,1.0,3.0
6.980041644050604e-06,20.0,2077429000.0,3471545787.0,2000000000.0,1.0,1.0,3.0
2.140249657120976e-05,78.0,8596759000.0,13737171706.0,2000000000.0,3.0,14.0,24.0
8.1729702857241e-06,31.0,3343192000.0,4394562869.0,2000000000.0,0.0,1.0,2.0
6.3167163520671e-05,367.0,42261155000.0,43224343477.0,2000000000.0,0.0,1.0,3.0
1.2411808987569702e-05,56.0,6133981000.0,7346973387.0,2000000000.0,1.0,1.0,3.0
6.11023362880773e-05,362.0,41180105000.0,42076984769.0,2000000000.0,2.0,1.0,2.0
9.187566848099778e-05,537.0,62184431000.0,63204057374.0,2000000000.0,1.0,2.0,2.0
9.845196445886618e-06,40.0,4458200000.0,5408105321.0,2000000000.0,1.0,1.0,2.0
6.935905505551231e-06,21.0,2223733000.0,3455213792.0,2000000000.0,2.0,2.0,5.0
4.56873355739048e-05,264.0,30123065000.0,31245248097.0,2000000000.0,0.0,2.0,3.0
9.094666483763713e-05,525.0,61061417000.0,62298201481.0,2000000000.0,0.0,2.0,3.0
8.271352076933975e-05,488.0,56769290000.0,57945625527.0,2000000000.0,1.0,2.0,3.0
7.596215971831735e-05,453.0,52037506000.0,52876721474.0,2000000000.0,1.0,3.0,3.0
7.051976902468357e-05,420.0,48192927000.0,49322156595.0,2000000000.0,2.0,1.0,2.0
5.123321608795313e-05,304.0,34862398000.0,35801941407.0,2000000000.0,0.0,2.0,4.0
9.240390640471184e-05,560.0,65174762000.0,66177315972.0,2000000000.0,1.0,3.0,3.0
6.768763187444067e-05,400.0,45996340000.0,47170188180.0,2000000000.0,0.0,0.0,4.0
9.56519208256354e-05,566.0,65663057000.0,66503229849.0,2000000000.0,1.0,0.0,2.0
1.0752349536589347e-05,33.0,3641665000.0,5982064989.0,2000000000.0,2.0,1.0,6.0
1.634538412984227e-05,47.0,5030979000.0,9775429906.0,2000000000.0,4.0,9.0,23.0
9.309204160707666e-06,24.0,2578176000.0,5295069308.0,2000000000.0,2.0,0.0,0.0
1.7232333852722066e-05,85.0,9586205000.0,10815049103.0,2000000000.0,2.0,1.0,3.0
8.147684692558825e-06,15.0,1565608000.0,4279077327.0,2000000000.0,2.0,2.0,7.0
6.757303033458852e-05,393.0,45280052000.0,46404196618.0,2000000000.0,1.0,2.0,4.0
7.69690716460345e-05,448.0,52006631000.0,53722367223.0,2000000000.0,3.0,2.0,6.0
7.81555198743451e-06,25.0,2592516000.0,4299052376.0,2000000000.0,0.0,2.0,4.0
8.991796689679615e-06,34.0,3616444000.0,4854017617.0,2000000000.0,2.0,1.0,3.0
9.812298968278514e-06,38.0,4093846000.0,5330473697.0,2000000000.0,0.0,0.0,3.0
7.0703944726122764e-06,18.0,1906359000.0,3467201203.0,2000000000.0,0.0,1.0,6.0
2.866603363180428e-05,145.0,16415021000.0,18645975884.0,2000000000.0,5.0,2.0,5.0
1.441058933257458e-05,54.0,5868288000.0,8694976938.0,2000000000.0,3.0,2.0,5.0
9.638462330186587e-06,34.0,3647484000.0,5367590812.0,2000000000.0,2.0,3.0,5.0
1.1256057407199573e-05,48.0,5083875000.0,6198399166.0,2000000000.0,2.0,2.0,6.0
2.4727941561214293e-05,134.0,15065859000.0,16118557079.0,2000000000.0,1.0,1.0,4.0
1.1377158715812936e-05,42.0,4737753000.0,6237858119.0,2000000000.0,0.0,3.0,8.0
1.1409501916993157e-05,45.0,5028883000.0,6369554936.0,2000000000.0,2.0,3.0,6.0
7.336384063062069e-06,22.0,2349880000.0,3640516299.0,2000000000.0,0.0,0.0,2.0
8.19594318349595e-05,489.0,56460625000.0,57460539214.0,2000000000.0,0.0,0.0,3.0
1.923024571342453e-05,104.0,11382292000.0,12324851558.0,2000000000.0,0.0,1.0,2.0
7.73025721706994e-06,24.0,2671868000.0,3956010647.0,2000000000.0,1.0,2.0,4.0
7.9714251193266e-05,464.0,53747650000.0,54927764508.0,2000000000.0,1.0,5.0,6.0
7.303704988968559e-05,437.0,50437040000.0,51492485657.0,2000000000.0,0.0,0.0,5.0
4.125400450853192e-05,236.0,26702084000.0,28276515088.0,2000000000.0,2.0,2.0,4.0
2.529777960271044e-05,137.0,15283249000.0,16405750652.0,2000000000.0,0.0,0.0,2.0
6.393401006420221e-06,21.0,2302323000.0,3083164206.0,2000000000.0,1.0,2.0,2.0
3.0646590545017534e-05,166.0,18893230000.0,19842189227.0,2000000000.0,1.0,2.0,2.0
4.309922197319165e-05,241.0,27221437000.0,28771615132.0,2000000000.0,2.0,2.0,6.0
1.3167009957341742e-05,57.0,6318978000.0,7496902736.0,2000000000.0,0.0,1.0,2.0
8.971949502185649e-05,531.0,61837628000.0,62737091302.0,2000000000.0,1.0,1.0,2.0
7.206100509486325e-06,23.0,2506439000.0,3680228738.0,2000000000.0,1.0,2.0,2.0
5.8498888331297656e-05,344.0,39449348000.0,40583485474.0,2000000000.0,2.0,1.0,5.0
1.860854309738967e-05,88.0,9754564000.0,11411022087.0,2000000000.0,1.0,2.0,2.0
2.3817383186835817e-05,128.0,14211671000.0,15209702673.0,2000000000.0,1.0,3.0,3.0
4.666704705557159e-05,267.0,30299847000.0,31347807551.0,2000000000.0,2.0,2.0,5.0
7.840849375455016e-05,465.0,53762114000.0,54764155548.0,2000000000.0,1.0,1.0,4.0
6.212475230204152e-05,370.0,42416962000.0,43477593406.0,2000000000.0,2.0,3.0,5.0
2.613432292003909e-05,147.0,16267694000.0,17168530662.0,2000000000.0,0.0,1.0,3.0
4.506111948980561e-05,265.0,30083606000.0,30869502065.0,2000000000.0,0.0,0.0,1.0
3.617838752511155e-05,206.0,23207675000.0,24549513906.0,2000000000.0,0.0,1.0,2.0
1.2128712909635932e-05,55.0,6081430000.0,7091376672.0,2000000000.0,1.0,0.0,1.0
6.725598713002106e-06,23.0,2404541000.0,3361146387.0,2000000000.0,0.0,1.0,3.0
2.4372630895537225e-05,117.0,13028138000.0,15649258137.0,2000000000.0,4.0,6.0,9.0
8.826250366207875e-06,35.0,3807632000.0,4709007347.0,2000000000.0,0.0,0.0,2.0
1.0846150526729754e-05,46.0,4904865000.0,5961271301.0,2000000000.0,1.0,1.0,2.0
1.133207921656149e-05,49.0,5434302000.0,6499435205.0,2000000000.0,2.0,3.0,3.0
8.373115518195664e-06,31.0,3320654000.0,4261130027.0,2000000000.0,1.0,0.0,0.0
8.175057097257571e-06,27.0,2868230000.0,4308218072.0,2000000000.0,0.0,1.0,3.0
1.7799790609299078e-05,104.0,11747760000.0,12882796264.0,2000000000.0,1.0,0.0,3.0
7.325196282994231e-05,429.0,50049579000.0,50889275402.0,2000000000.0,0.0,1.0,3.0
6.230090419451395e-06,18.0,1934046000.0,2882724265.0,2000000000.0,1.0,2.0,3.0
6.809693292185176e-06,17.0,1750780000.0,3250169825.0,2000000000.0,0.0,0.0,1.0
7.361613825294707e-06,20.0,2193399000.0,3587648071.0,2000000000.0,4.0,2.0,5.0
8.399574513576788e-05,488.0,56547747000.0,57454140377.0,2000000000.0,1.0,2.0,3.0
9.03180705863404e-05,518.0,60894562000.0,62064964674.0,2000000000.0,1.0,2.0,6.0
7.998647193434197e-06,26.0,2845734000.0,4072190556.0,2000000000.0,1.0,2.0,3.0
1.1516949565634493e-05,51.0,5426661000.0,6328566887.0,2000000000.0,0.0,2.0,2.0
8.798242570903078e-06,30.0,3302798000.0,4590941391.0,2000000000.0,3.0,5.0,6.0
2.066784170083866e-05,100.0,11125583000.0,12733942977.0,2000000000.0,2.0,0.0,1.0
1.065376170385685e-05,45.0,5025296000.0,5813076813.0,2000000000.0,0.0,0.0,0.0
1.564975831240576e-05,73.0,8075036000.0,9197139052.0,2000000000.0,0.0,2.0,2.0
1.1791110691270771e-05,50.0,5636852000.0,6589168046.0,2000000000.0,1.0,1.0,1.0
9.608616552956176e-06,35.0,3846152000.0,5152487767.0,2000000000.0,2.0,2.0,4.0
9.869996880206562e-06,41.0,4551386000.0,5332809000.0,2000000000.0,1.0,1.0,1.0
6.245977060995751e-06,19.0,1992802000.0,2901170394.0,2000000000.0,1.0,1.0,1.0
9.104740204017574e-05,523.0,61032470000.0,62321741987.0,2000000000.0,0.0,1.0,2.0
7.427707488364867e-05,428.0,49275582000.0,50278857314.0,2000000000.0,0.0,1.0,2.0
6.869840848736966e-05,400.0,46062009000.0,46906148920.0,2000000000.0,0.0,2.0,3.0
3.2914723219522244e-05,179.0,20390252000.0,21620898637.0,2000000000.0,0.0,0.0,3.0
7.760683385777535e-05,454.0,52290901000.0,53409940537.0,2000000000.0,1.0,1.0,5.0
8.814496853837716e-05,503.0,58710569000.0,59695400374.0,2000000000.0,1.0,1.0,4.0
8.883207084093885e-05,508.0,58759645000.0,59703061845.0,2000000000.0,1.0,2.0,2.0
8.589508146800587e-05,487.0,56514823000.0,57462487011.0,2000000000.0,0.0,1.0,1.0
8.313907030383356e-05,480.0,55836283000.0,56884474685.0,2000000000.0,0.0,2.0,4.0
9.28525087277558e-06,35.0,3791460000.0,5090697207.0,2000000000.0,1.0,1.0,3.0
7.90712418279639e-05,455.0,52460714000.0,53469828529.0,2000000000.0,1.0,3.0,5.0
6.89016761878536e-05,396.0,45983254000.0,47030763407.0,2000000000.0,1.0,2.0,2.0
1.091866457757067e-05,45.0,4933025000.0,6051205309.0,2000000000.0,0.0,2.0,3.0
9.516809627527029e-06,36.0,3884455000.0,5181551647.0,2000000000.0,1.0,1.0,4.0
8.338487688846322e-06,24.0,2572926000.0,4285956263.0,2000000000.0,1.0,0.0,3.0
8.25140089718951e-06,26.0,2818127000.0,4155814124.0,2000000000.0,2.0,2.0,5.0
8.27013608051671e-06,25.0,2703412000.0,4309044382.0,2000000000.0,4.0,5.0,7.0
8.515764050093265e-06,29.0,3006390000.0,4449290829.0,2000000000.0,2.0,1.0,5.0
7.159811598066641e-06,20.0,2079721000.0,3365439956.0,2000000000.0,2.0,1.0,5.0
8.535579207171227e-05,486.0,56225919000.0,57511840399.0,2000000000.0,0.0,0.0,3.0
8.548995351308611e-05,490.0,56783905000.0,58015072941.0,2000000000.0,0.0,2.0,4.0
6.052751124821181e-06,16.0,1697494000.0,2703143593.0,2000000000.0,0.0,2.0,2.0
1.8425343420258093e-05,109.0,12232605000.0,13284232674.0,2000000000.0,2.0,1.0,3.0
4.085638555990199e-05,238.0,26526068000.0,27481954435.0,2000000000.0,1.0,1.0,3.0
1.4535428707126192e-05,52.0,5655383000.0,8367763305.0,2000000000.0,2.0,7.0,9.0
7.650618541014496e-05,436.0,50567959000.0,51465644271.0,2000000000.0,1.0,1.0,2.0
8.038921685391726e-05,467.0,53877286000.0,54663909396.0,2000000000.0,0.0,2.0,2.0
9.573094267010111e-06,36.0,3970683000.0,4974119096.0,2000000000.0,2.0,2.0,3.0
1.1075791066469212e-05,36.0,3895002000.0,6130296436.0,2000000000.0,3.0,2.0,4.0
6.105278337581072e-05,349.0,39847184000.0,40852715232.0,2000000000.0,0.0,2.0,4.0
9.760569762631384e-05,569.0,66573654000.0,67623129332.0,2000000000.0,0.0,0.0,2.0
7.601942670175518e-05,446.0,51730687000.0,52681300540.0,2000000000.0,0.0,1.0,2.0
1.0485194070957012e-05,44.0,4823317000.0,5947879408.0,2000000000.0,1.0,2.0,2.0
8.66635757287803e-05,511.0,58716089000.0,59856715035.0,2000000000.0,0.0,2.0,4.0
6.980944175262032e-05,409.0,46880839000.0,47712179110.0,2000000000.0,1.0,3.0,3.0
9.232155713438988e-06,30.0,3231086000.0,5022249038.0,2000000000.0,2.0,2.0,6.0
1.1093608396481164e-05,46.0,5194345000.0,6485555496.0,2000000000.0,1.0,0.0,1.0
8.789114991823831e-06,27.0,2997814000.0,4663303940.0,2000000000.0,2.0,2.0,3.0
7.464842586779458e-05,444.0,50967709000.0,51864584715.0,2000000000.0,1.0,1.0,3.0
7.592015704949712e-05,455.0,52275140000.0,53437884123.0,2000000000.0,1.0,2.0,4.0
1.5200081997897687e-05,72.0,7917682000.0,9262668111.0,2000000000.0,0.0,1.0,1.0
1.060307675723231e-05,47.0,5131527000.0,6182901993.0,2000000000.0,0.0,0.0,2.0
3.833369123606749e-05,223.0,25140328000.0,26208291057.0,2000000000.0,0.0,0.0,2.0
8.117192409633255e-05,478.0,55595431000.0,56885629477.0,2000000000.0,3.0,4.0,6.0
3.07484362308178e-05,173.0,19116433000.0,20513006217.0,2000000000.0,0.0,3.0,3.0
3.1384387390860455e-05,182.0,20471644000.0,21373550445.0,2000000000.0,0.0,0.0,0.0
7.307621001398563e-05,441.0,50431398000.0,51666283473.0,2000000000.0,0.0,2.0,4.0
7.82439427216267e-06,28.0,2884109000.0,4056686208.0,2000000000.0,1.0,0.0,3.0
8.982510013286206e-05,531.0,61466251000.0,62370552448.0,2000000000.0,0.0,1.0,2.0
3.235815465515894e-05,186.0,20837669000.0,21961398578.0,2000000000.0,2.0,2.0,3.0
8.256752736635388e-05,483.0,55874667000.0,57140201799.0,2000000000.0,1.0,3.0,4.0
8.860972343614632e-05,516.0,60076452000.0,61242808475.0,2000000000.0,4.0,4.0,4.0
7.494874145671684e-05,451.0,51944383000.0,52996488761.0,2000000000.0,1.0,2.0,3.0
2.731845373313977e-05,127.0,14402393000.0,17724877123.0,2000000000.0,4.0,8.0,14.0
6.959433924180945e-05,418.0,47864824000.0,48813716124.0,2000000000.0,0.0,1.0,4.0
6.719692700462505e-05,399.0,46284068000.0,47341842398.0,2000000000.0,0.0,1.0,4.0
8.176220233096537e-05,498.0,57850428000.0,59022021267.0,2000000000.0,1.0,1.0,5.0
8.89353402995204e-05,545.0,63469689000.0,64647956805.0,2000000000.0,0.0,0.0,2.0
9.459876808734385e-06,31.0,3339232000.0,5226355519.0,2000000000.0,6.0,5.0,7.0
8.544045334404782e-06,33.0,3575000000.0,4713143401.0,2000000000.0,0.0,2.0,4.0
5.7045584986467145e-05,332.0,37803605000.0,39092796704.0,2000000000.0,0.0,2.0,4.0
8.032009021685623e-05,466.0,54122840000.0,55347314024.0,2000000000.0,1.0,3.0,5.0
8.074695997597264e-06,29.0,3133962000.0,4136516699.0,2000000000.0,1.0,3.0,4.0
4.254453065365789e-05,244.0,27558749000.0,29498860530.0,2000000000.0,2.0,1.0,3.0
7.596538586768449e-06,23.0,2450367000.0,3741030327.0,2000000000.0,1.0,2.0,5.0
7.599711895024702e-05,459.0,52989037000.0,53891799164.0,2000000000.0,0.0,1.0,2.0
5.084430792471392e-05,295.0,33756808000.0,35301911719.0,2000000000.0,1.0,2.0,3.0
8.353827258125184e-05,504.0,57354438000.0,58352850727.0,2000000000.0,1.0,0.0,2.0
4.631933705700034e-05,264.0,29783541000.0,31279023401.0,2000000000.0,1.0,5.0,6.0
5.447365255870359e-05,318.0,36503712000.0,37857508527.0,2000000000.0,2.0,2.0,4.0
8.23854566084014e-06,26.0,2762666000.0,4418002654.0,2000000000.0,2.0,6.0,7.0
1.3705892433265674e-05,66.0,7224278000.0,8240953717.0,2000000000.0,1.0,2.0,2.0
2.583025464919225e-05,143.0,15822705000.0,17156759047.0,2000000000.0,0.0,1.0,2.0
3.5167875453612026e-05,205.0,22800774000.0,23753182563.0,2000000000.0,1.0,0.0,1.0
6.318362864377136e-06,18.0,1876277000.0,3003348986.0,2000000000.0,0.0,0.0,2.0
8.773192299275237e-06,34.0,3643794000.0,4646741849.0,2000000000.0,0.0,2.0,2.0
9.55465194521842e-06,38.0,4003471000.0,5134876197.0,2000000000.0,0.0,2.0,3.0
5.97807361570606e-06,18.0,1849295000.0,2754168802.0,2000000000.0,0.0,0.0,0.0
9.262953673511411e-06,35.0,3813660000.0,4981460240.0,2000000000.0,2.0,3.0,4.0
8.568438465835442e-06,30.0,3281049000.0,4458791608.0,2000000000.0,0.0,2.0,2.0
7.268146136071947e-06,22.0,2345634000.0,3631546328.0,2000000000.0,3.0,2.0,5.0
7.499167587883082e-06,28.0,2892332000.0,3904766613.0,2000000000.0,0.0,2.0,2.0
9.40458696120315e-06,33.0,3491798000.0,5161502997.0,2000000000.0,3.0,2.0,4.0
1.7229717080422612e-05,86.0,9618213000.0,10684651058.0,2000000000.0,0.0,1.0,2.0
1.402596065992291e-05,62.0,6734115000.0,8566670003.0,2000000000.0,3.0,2.0,8.0
1.5572190135021733e-05,74.0,8089051000.0,9482408520.0,2000000000.0,0.0,0.0,1.0
3.853912837101095e-05,228.0,25504676000.0,26455148020.0,2000000000.0,1.0,3.0,3.0
7.43482585971892e-06,22.0,2385357000.0,3831343054.0,2000000000.0,1.0,0.0,4.0
1.012584886353905e-05,37.0,4113145000.0,5561046480.0,2000000000.0,0.0,2.0,3.0
7.965470733610696e-05,476.0,54550585000.0,55597656007.0,2000000000.0,0.0,2.0,4.0
7.912562992445553e-05,467.0,54091173000.0,55217744649.0,2000000000.0,0.0,1.0,3.0
9.05197324663654e-06,36.0,3813664000.0,4870581622.0,2000000000.0,2.0,0.0,1.0
2.9022600331522992e-05,167.0,18426853000.0,19377452684.0,2000000000.0,0.0,2.0,1.0
1.1199200231043367e-05,52.0,5557479000.0,6554758929.0,2000000000.0,2.0,2.0,3.0
9.969433107309867e-06,26.0,2728191000.0,5337572727.0,2000000000.0,3.0,3.0,7.0
1.0978508112282723e-05,31.0,3339603000.0,6114987866.0,2000000000.0,0.0,2.0,4.0
8.578937113113054e-06,32.0,3557628000.0,4571801634.0,2000000000.0,0.0,0.0,1.0
3.2642727322875284e-05,175.0,19707967000.0,21044360171.0,2000000000.0,1.0,2.0,4.0
9.278752342073796e-05,538.0,62833868000.0,63885782310.0,2000000000.0,0.0,1.0,5.0
7.720889015773442e-06,25.0,2775716000.0,3718203662.0,2000000000.0,0.0,0.0,1.0
1.1112395742204457e-05,37.0,3965817000.0,6038969793.0,2000000000.0,2.0,5.0,10.0
2.4884666043656315e-05,74.0,8326308000.0,15738656828.0,2000000000.0,17.0,23.0,36.0
9.126690420919424e-06,25.0,2639663000.0,4923971678.0,2000000000.0,2.0,4.0,6.0
9.865448984567322e-06,42.0,4546410000.0,5443354753.0,2000000000.0,0.0,1.0,4.0
9.86920864031574e-06,41.0,4295755000.0,5469862295.0,2000000000.0,1.0,1.0,3.0
1.1949877993602962e-05,54.0,5852456000.0,6745326563.0,2000000000.0,0.0,2.0,3.0
1.9335350497879262e-05,61.0,6637165000.0,11941694326.0,2000000000.0,9.0,14.0,18.0
7.46061753647336e-05,444.0,50757704000.0,51928665354.0,2000000000.0,1.0,1.0,1.0
2.7331315595137924e-05,150.0,16759493000.0,17699541392.0,2000000000.0,0.0,1.0,2.0
1.0064864538905752e-05,39.0,4181141000.0,5412637374.0,2000000000.0,0.0,2.0,4.0
1.150392668435121e-05,46.0,5092840000.0,6425203670.0,2000000000.0,1.0,3.0,3.0
1.6575855421110018e-05,84.0,9102433000.0,10152454367.0,2000000000.0,0.0,1.0,2.0
6.63684229946233e-05,384.0,43744712000.0,44916518947.0,2000000000.0,0.0,1.0,2.0
2.281489066797352e-05,114.0,12643535000.0,14359289289.0,2000000000.0,0.0,3.0,3.0
7.960433669946427e-05,463.0,53441419000.0,54394627971.0,2000000000.0,0.0,2.0,5.0
8.508325180977984e-06,31.0,3475860000.0,4477675058.0,2000000000.0,0.0,1.0,1.0
2.291485890627332e-05,124.0,13736889000.0,14737456992.0,2000000000.0,0.0,0.0,3.0
1.2480795805538604e-05,55.0,5920180000.0,7205276781.0,2000000000.0,0.0,1.0,2.0
7.859300412150263e-05,462.0,53435943000.0,54279201651.0,2000000000.0,0.0,1.0,3.0
7.771382549357483e-05,469.0,53791197000.0,54735363464.0,2000000000.0,0.0,1.0,3.0
7.936353009907826e-06,24.0,2618127000.0,4167714502.0,2000000000.0,0.0,2.0,4.0
7.883318359761252e-05,458.0,52957311000.0,54308565806.0,2000000000.0,0.0,1.0,4.0
1.0476176660381967e-05,43.0,4563074000.0,5785675610.0,2000000000.0,4.0,1.0,2.0
6.051642047307145e-06,19.0,2004923000.0,2793726443.0,2000000000.0,1.0,1.0,1.0
0.0001139702919654,668.0,78396150000.0,79453920248.0,2000000000.0,1.0,1.0,3.0
0.0001102084502302,644.0,74898794000.0,76242810380.0,2000000000.0,2.0,0.0,4.0
8.168499948392928e-06,29.0,3072544000.0,4248144476.0,2000000000.0,1.0,0.0,1.0
6.986833993734921e-06,22.0,2288938000.0,3333453528.0,2000000000.0,1.0,2.0,2.0
1.0332046974333616e-05,44.0,4715418000.0,5671286053.0,2000000000.0,0.0,1.0,1.0
1.0410118591667572e-05,43.0,4685125000.0,5740485924.0,2000000000.0,2.0,2.0,2.0
7.313047025664623e-05,426.0,48869720000.0,50226568601.0,2000000000.0,1.0,1.0,3.0
1.9854064729026423e-05,108.0,11750308000.0,12751165652.0,2000000000.0,0.0,0.0,0.0
4.622077298726095e-05,266.0,30050938000.0,31176575016.0,2000000000.0,0.0,1.0,2.0
7.765698784929119e-06,30.0,3135939000.0,3938700692.0,2000000000.0,1.0,1.0,1.0
8.454228816165762e-06,29.0,3069632000.0,4409723762.0,2000000000.0,2.0,4.0,6.0
7.838834352576739e-06,29.0,3121475000.0,4026931353.0,2000000000.0,1.0,1.0,1.0
9.191391422861967e-05,542.0,62486459000.0,63534236459.0,2000000000.0,0.0,1.0,1.0
1.0970061294060546e-05,41.0,4403778000.0,5852634067.0,2000000000.0,2.0,2.0,3.0
7.20217931404327e-05,425.0,48694927000.0,49824798361.0,2000000000.0,2.0,1.0,2.0
8.374803817363449e-05,504.0,58373695000.0,59496400961.0,2000000000.0,0.0,0.0,4.0
2.629969225025941e-05,142.0,16038571000.0,16938287668.0,2000000000.0,0.0,1.0,2.0
7.884401726026209e-05,466.0,53540585000.0,54774506163.0,2000000000.0,0.0,1.0,3.0
6.995142461624982e-06,19.0,1988167000.0,3485976566.0,2000000000.0,2.0,4.0,8.0
8.058366740759152e-05,476.0,54362785000.0,55316546887.0,2000000000.0,0.0,1.0,1.0
1.903855086648565e-05,101.0,10923796000.0,11818177154.0,2000000000.0,0.0,1.0,3.0
7.895656744476833e-06,23.0,2460159000.0,4063826777.0,2000000000.0,1.0,1.0,1.0
1.005615327141206e-05,35.0,3822128000.0,5315620398.0,2000000000.0,0.0,3.0,7.0
2.1554608815382057e-05,110.0,12059410000.0,13289785403.0,2000000000.0,0.0,2.0,5.0
